segment_id,segment_name,district,time_period,is_weekend,model_risk_score,target_risk_score,risk_band,top_feature_1,top_feature_1_shap,top_feature_2,top_feature_2_shap,top_feature_3,top_feature_3_shap,top_feature_4,top_feature_4_shap,top_feature_5,top_feature_5_shap,explanation
1001,Connaught Place to Janpath,New Delhi,Morning,0,48.8103,46.3439,Moderate,distance_m,8.6677,reduced_activity_context,-5.2253,footfall_proxy,4.8537,distance_to_public_toilet_m,4.3972,cctv_coverage_score,1.727,distance_m increased risk (+8.67); reduced_activity_context reduced risk (-5.23); footfall_proxy increased risk (+4.85); distance_to_public_toilet_m increased risk (+4.40); cctv_coverage_score increased risk (+1.73)
1027,Shahdara to Seelampur,North East,Morning,1,17.2311,21.3786,Low,reduced_activity_context,-6.5474,lighting_score,-3.9427,cctv_coverage_score,-1.6416,distance_to_public_toilet_m,-1.5986,distance_m,1.1315,reduced_activity_context reduced risk (-6.55); lighting_score reduced risk (-3.94); cctv_coverage_score reduced risk (-1.64); distance_to_public_toilet_m reduced risk (-1.60); distance_m increased risk (+1.13)
1027,Shahdara to Seelampur,North East,Day,0,17.6545,12.8786,Low,reduced_activity_context,-6.4735,lighting_score,-3.9606,cctv_coverage_score,-1.5948,distance_to_public_toilet_m,-1.5878,distance_m,1.1146,reduced_activity_context reduced risk (-6.47); lighting_score reduced risk (-3.96); cctv_coverage_score reduced risk (-1.59); distance_to_public_toilet_m reduced risk (-1.59); distance_m increased risk (+1.11)
1027,Shahdara to Seelampur,North East,Day,1,17.6545,17.8786,Low,reduced_activity_context,-6.4735,lighting_score,-3.9606,cctv_coverage_score,-1.5948,distance_to_public_toilet_m,-1.5878,distance_m,1.1146,reduced_activity_context reduced risk (-6.47); lighting_score reduced risk (-3.96); cctv_coverage_score reduced risk (-1.59); distance_to_public_toilet_m reduced risk (-1.59); distance_m increased risk (+1.11)
1027,Shahdara to Seelampur,North East,Evening,0,18.5282,23.3786,Low,reduced_activity_context,-6.0306,lighting_score,-3.4452,distance_to_public_toilet_m,-1.5092,cctv_coverage_score,-1.405,distance_m,1.3007,reduced_activity_context reduced risk (-6.03); lighting_score reduced risk (-3.45); distance_to_public_toilet_m reduced risk (-1.51); cctv_coverage_score reduced risk (-1.41); distance_m increased risk (+1.30)
1027,Shahdara to Seelampur,North East,Evening,1,18.5282,28.3786,Low,reduced_activity_context,-6.0306,lighting_score,-3.4452,distance_to_public_toilet_m,-1.5092,cctv_coverage_score,-1.405,distance_m,1.3007,reduced_activity_context reduced risk (-6.03); lighting_score reduced risk (-3.45); distance_to_public_toilet_m reduced risk (-1.51); cctv_coverage_score reduced risk (-1.41); distance_m increased risk (+1.30)
1027,Shahdara to Seelampur,North East,Night,0,32.6274,33.8786,Moderate,reduced_activity_context,10.02,lighting_score,-4.7226,cctv_coverage_score,-2.0245,contextual_footfall_proxy,-1.6562,lighting_relevance,1.5552,reduced_activity_context increased risk (+10.02); lighting_score reduced risk (-4.72); cctv_coverage_score reduced risk (-2.02); contextual_footfall_proxy reduced risk (-1.66); lighting_relevance increased risk (+1.56)
1027,Shahdara to Seelampur,North East,Night,1,32.6274,38.8786,Moderate,reduced_activity_context,10.02,lighting_score,-4.7226,cctv_coverage_score,-2.0245,contextual_footfall_proxy,-1.6562,lighting_relevance,1.5552,reduced_activity_context increased risk (+10.02); lighting_score reduced risk (-4.72); cctv_coverage_score reduced risk (-2.02); contextual_footfall_proxy reduced risk (-1.66); lighting_relevance increased risk (+1.56)
1027,Shahdara to Seelampur,North East,Late Night,0,34.8049,40.8786,Moderate,reduced_activity_context,10.1032,lighting_score,-4.4092,cctv_coverage_score,-1.6988,lighting_relevance,1.5552,distance_to_public_toilet_m,-1.4786,reduced_activity_context increased risk (+10.10); lighting_score reduced risk (-4.41); cctv_coverage_score reduced risk (-1.70); lighting_relevance increased risk (+1.56); distance_to_public_toilet_m reduced risk (-1.48)
1027,Shahdara to Seelampur,North East,Late Night,1,34.8049,45.8786,Moderate,reduced_activity_context,10.1032,lighting_score,-4.4092,cctv_coverage_score,-1.6988,lighting_relevance,1.5552,distance_to_public_toilet_m,-1.4786,reduced_activity_context increased risk (+10.10); lighting_score reduced risk (-4.41); cctv_coverage_score reduced risk (-1.70); lighting_relevance increased risk (+1.56); distance_to_public_toilet_m reduced risk (-1.48)
1028,Seelampur to Nand Nagri,North East,Morning,0,14.6708,12.5076,Low,reduced_activity_context,-6.806,contextual_footfall_proxy,-3.5873,distance_m,-2.3504,distance_to_public_toilet_m,-1.3708,lighting_relevance,-1.0631,reduced_activity_context reduced risk (-6.81); contextual_footfall_proxy reduced risk (-3.59); distance_m reduced risk (-2.35); distance_to_public_toilet_m reduced risk (-1.37); lighting_relevance reduced risk (-1.06)
1028,Seelampur to Nand Nagri,North East,Morning,1,14.6708,17.5076,Low,reduced_activity_context,-6.806,contextual_footfall_proxy,-3.5873,distance_m,-2.3504,distance_to_public_toilet_m,-1.3708,lighting_relevance,-1.0631,reduced_activity_context reduced risk (-6.81); contextual_footfall_proxy reduced risk (-3.59); distance_m reduced risk (-2.35); distance_to_public_toilet_m reduced risk (-1.37); lighting_relevance reduced risk (-1.06)
1028,Seelampur to Nand Nagri,North East,Day,0,12.7495,9.0076,Low,reduced_activity_context,-6.7321,contextual_footfall_proxy,-5.1462,distance_m,-2.4186,distance_to_public_toilet_m,-1.4084,lighting_relevance,-1.0759,reduced_activity_context reduced risk (-6.73); contextual_footfall_proxy reduced risk (-5.15); distance_m reduced risk (-2.42); distance_to_public_toilet_m reduced risk (-1.41); lighting_relevance reduced risk (-1.08)
1028,Seelampur to Nand Nagri,North East,Day,1,12.7495,14.0076,Low,reduced_activity_context,-6.7321,contextual_footfall_proxy,-5.1462,distance_m,-2.4186,distance_to_public_toilet_m,-1.4084,lighting_relevance,-1.0759,reduced_activity_context reduced risk (-6.73); contextual_footfall_proxy reduced risk (-5.15); distance_m reduced risk (-2.42); distance_to_public_toilet_m reduced risk (-1.41); lighting_relevance reduced risk (-1.08)
1028,Seelampur to Nand Nagri,North East,Evening,0,20.0084,19.5076,Low,reduced_activity_context,-6.5792,distance_m,-2.098,distance_to_public_toilet_m,-1.277,lighting_relevance,-1.0154,lighting_score,-0.9453,reduced_activity_context reduced risk (-6.58); distance_m reduced risk (-2.10); distance_to_public_toilet_m reduced risk (-1.28); lighting_relevance reduced risk (-1.02); lighting_score reduced risk (-0.95)
1028,Seelampur to Nand Nagri,North East,Evening,1,20.0084,24.5076,Low,reduced_activity_context,-6.5792,distance_m,-2.098,distance_to_public_toilet_m,-1.277,lighting_relevance,-1.0154,lighting_score,-0.9453,reduced_activity_context reduced risk (-6.58); distance_m reduced risk (-2.10); distance_to_public_toilet_m reduced risk (-1.28); lighting_relevance reduced risk (-1.02); lighting_score reduced risk (-0.95)
1028,Seelampur to Nand Nagri,North East,Night,0,33.3354,30.0076,Low,reduced_activity_context,10.1648,distance_m,-2.7106,contextual_footfall_proxy,-2.5831,lighting_relevance,1.6245,distance_to_public_toilet_m,-1.2583,reduced_activity_context increased risk (+10.16); distance_m reduced risk (-2.71); contextual_footfall_proxy reduced risk (-2.58); lighting_relevance increased risk (+1.62); distance_to_public_toilet_m reduced risk (-1.26)
1028,Seelampur to Nand Nagri,North East,Night,1,33.3354,35.0076,Moderate,reduced_activity_context,10.1648,distance_m,-2.7106,contextual_footfall_proxy,-2.5831,lighting_relevance,1.6245,distance_to_public_toilet_m,-1.2583,reduced_activity_context increased risk (+10.16); distance_m reduced risk (-2.71); contextual_footfall_proxy reduced risk (-2.58); lighting_relevance increased risk (+1.62); distance_to_public_toilet_m reduced risk (-1.26)
1028,Seelampur to Nand Nagri,North East,Late Night,0,38.8554,37.0076,Moderate,reduced_activity_context,10.4797,distance_m,-2.3901,contextual_footfall_proxy,1.7356,lighting_relevance,1.6879,distance_to_public_toilet_m,-1.2586,reduced_activity_context increased risk (+10.48); distance_m reduced risk (-2.39); contextual_footfall_proxy increased risk (+1.74); lighting_relevance increased risk (+1.69); distance_to_public_toilet_m reduced risk (-1.26)
1028,Seelampur to Nand Nagri,North East,Late Night,1,38.8554,42.0076,Moderate,reduced_activity_context,10.4797,distance_m,-2.3901,contextual_footfall_proxy,1.7356,lighting_relevance,1.6879,distance_to_public_toilet_m,-1.2586,reduced_activity_context increased risk (+10.48); distance_m reduced risk (-2.39); contextual_footfall_proxy increased risk (+1.74); lighting_relevance increased risk (+1.69); distance_to_public_toilet_m reduced risk (-1.26)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Morning,0,15.9711,13.9122,Low,reduced_activity_context,-6.3016,distance_m,-4.2184,distance_to_public_toilet_m,-2.1035,footfall_proxy,-1.4997,lighting_relevance,-0.9338,reduced_activity_context reduced risk (-6.30); distance_m reduced risk (-4.22); distance_to_public_toilet_m reduced risk (-2.10); footfall_proxy reduced risk (-1.50); lighting_relevance reduced risk (-0.93)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Morning,1,15.9711,18.9122,Low,reduced_activity_context,-6.3016,distance_m,-4.2184,distance_to_public_toilet_m,-2.1035,footfall_proxy,-1.4997,lighting_relevance,-0.9338,reduced_activity_context reduced risk (-6.30); distance_m reduced risk (-4.22); distance_to_public_toilet_m reduced risk (-2.10); footfall_proxy reduced risk (-1.50); lighting_relevance reduced risk (-0.93)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Day,0,13.7182,10.4122,Low,reduced_activity_context,-6.5166,distance_m,-4.3396,contextual_footfall_proxy,-2.3582,distance_to_public_toilet_m,-2.1298,footfall_proxy,-1.5509,reduced_activity_context reduced risk (-6.52); distance_m reduced risk (-4.34); contextual_footfall_proxy reduced risk (-2.36); distance_to_public_toilet_m reduced risk (-2.13); footfall_proxy reduced risk (-1.55)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Day,1,13.7182,15.4122,Low,reduced_activity_context,-6.5166,distance_m,-4.3396,contextual_footfall_proxy,-2.3582,distance_to_public_toilet_m,-2.1298,footfall_proxy,-1.5509,reduced_activity_context reduced risk (-6.52); distance_m reduced risk (-4.34); contextual_footfall_proxy reduced risk (-2.36); distance_to_public_toilet_m reduced risk (-2.13); footfall_proxy reduced risk (-1.55)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Evening,0,23.3516,20.9122,Low,reduced_activity_context,-5.2953,contextual_footfall_proxy,4.7639,distance_m,-4.0159,distance_to_public_toilet_m,-1.8411,footfall_proxy,-1.3696,reduced_activity_context reduced risk (-5.30); contextual_footfall_proxy increased risk (+4.76); distance_m reduced risk (-4.02); distance_to_public_toilet_m reduced risk (-1.84); footfall_proxy reduced risk (-1.37)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Evening,1,23.3516,25.9122,Low,reduced_activity_context,-5.2953,contextual_footfall_proxy,4.7639,distance_m,-4.0159,distance_to_public_toilet_m,-1.8411,footfall_proxy,-1.3696,reduced_activity_context reduced risk (-5.30); contextual_footfall_proxy increased risk (+4.76); distance_m reduced risk (-4.02); distance_to_public_toilet_m reduced risk (-1.84); footfall_proxy reduced risk (-1.37)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Night,0,34.2221,31.4122,Low,reduced_activity_context,10.0376,distance_m,-4.3025,contextual_footfall_proxy,-2.6336,distance_to_public_toilet_m,-1.6101,lighting_relevance,1.5294,reduced_activity_context increased risk (+10.04); distance_m reduced risk (-4.30); contextual_footfall_proxy reduced risk (-2.63); distance_to_public_toilet_m reduced risk (-1.61); lighting_relevance increased risk (+1.53)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Night,1,34.2221,36.4122,Moderate,reduced_activity_context,10.0376,distance_m,-4.3025,contextual_footfall_proxy,-2.6336,distance_to_public_toilet_m,-1.6101,lighting_relevance,1.5294,reduced_activity_context increased risk (+10.04); distance_m reduced risk (-4.30); contextual_footfall_proxy reduced risk (-2.63); distance_to_public_toilet_m reduced risk (-1.61); lighting_relevance increased risk (+1.53)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Late Night,0,40.6743,38.4122,Moderate,reduced_activity_context,11.2513,distance_m,-3.9424,lighting_relevance,1.7587,distance_to_public_toilet_m,-1.6146,lighting_score,1.4083,reduced_activity_context increased risk (+11.25); distance_m reduced risk (-3.94); lighting_relevance increased risk (+1.76); distance_to_public_toilet_m reduced risk (-1.61); lighting_score increased risk (+1.41)
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,Late Night,1,40.6743,43.4122,Moderate,reduced_activity_context,11.2513,distance_m,-3.9424,lighting_relevance,1.7587,distance_to_public_toilet_m,-1.6146,lighting_score,1.4083,reduced_activity_context increased risk (+11.25); distance_m reduced risk (-3.94); lighting_relevance increased risk (+1.76); distance_to_public_toilet_m reduced risk (-1.61); lighting_score increased risk (+1.41)
1030,Okhla Ind Area to Sarita Vihar,South East,Morning,0,28.8037,15.924,Low,distance_m,8.2236,reduced_activity_context,-5.5131,lighting_score,-2.6398,estimated_travel_time_s,1.8533,cctv_coverage_score,-1.6288,distance_m increased risk (+8.22); reduced_activity_context reduced risk (-5.51); lighting_score reduced risk (-2.64); estimated_travel_time_s increased risk (+1.85); cctv_coverage_score reduced risk (-1.63)
1030,Okhla Ind Area to Sarita Vihar,South East,Morning,1,28.8037,20.924,Low,distance_m,8.2236,reduced_activity_context,-5.5131,lighting_score,-2.6398,estimated_travel_time_s,1.8533,cctv_coverage_score,-1.6288,distance_m increased risk (+8.22); reduced_activity_context reduced risk (-5.51); lighting_score reduced risk (-2.64); estimated_travel_time_s increased risk (+1.85); cctv_coverage_score reduced risk (-1.63)
1030,Okhla Ind Area to Sarita Vihar,South East,Day,0,27.5686,12.424,Low,distance_m,8.1242,reduced_activity_context,-5.5138,lighting_score,-2.5806,estimated_travel_time_s,1.6932,contextual_footfall_proxy,-1.6426,distance_m increased risk (+8.12); reduced_activity_context reduced risk (-5.51); lighting_score reduced risk (-2.58); estimated_travel_time_s increased risk (+1.69); contextual_footfall_proxy reduced risk (-1.64)
1030,Okhla Ind Area to Sarita Vihar,South East,Day,1,27.5686,17.424,Low,distance_m,8.1242,reduced_activity_context,-5.5138,lighting_score,-2.5806,estimated_travel_time_s,1.6932,contextual_footfall_proxy,-1.6426,distance_m increased risk (+8.12); reduced_activity_context reduced risk (-5.51); lighting_score reduced risk (-2.58); estimated_travel_time_s increased risk (+1.69); contextual_footfall_proxy reduced risk (-1.64)
1030,Okhla Ind Area to Sarita Vihar,South East,Evening,0,28.9604,22.924,Low,distance_m,8.2978,reduced_activity_context,-5.4544,lighting_score,-2.2464,estimated_travel_time_s,1.9529,cctv_coverage_score,-1.4999,distance_m increased risk (+8.30); reduced_activity_context reduced risk (-5.45); lighting_score reduced risk (-2.25); estimated_travel_time_s increased risk (+1.95); cctv_coverage_score reduced risk (-1.50)
1030,Okhla Ind Area to Sarita Vihar,South East,Evening,1,28.9604,27.924,Low,distance_m,8.2978,reduced_activity_context,-5.4544,lighting_score,-2.2464,estimated_travel_time_s,1.9529,cctv_coverage_score,-1.4999,distance_m increased risk (+8.30); reduced_activity_context reduced risk (-5.45); lighting_score reduced risk (-2.25); estimated_travel_time_s increased risk (+1.95); cctv_coverage_score reduced risk (-1.50)
1030,Okhla Ind Area to Sarita Vihar,South East,Night,0,40.2659,33.424,Moderate,reduced_activity_context,8.6253,distance_m,6.7022,lighting_score,-3.55,cctv_coverage_score,-1.7313,lighting_relevance,1.5246,reduced_activity_context increased risk (+8.63); distance_m increased risk (+6.70); lighting_score reduced risk (-3.55); cctv_coverage_score reduced risk (-1.73); lighting_relevance increased risk (+1.52)
1030,Okhla Ind Area to Sarita Vihar,South East,Night,1,40.2659,38.424,Moderate,reduced_activity_context,8.6253,distance_m,6.7022,lighting_score,-3.55,cctv_coverage_score,-1.7313,lighting_relevance,1.5246,reduced_activity_context increased risk (+8.63); distance_m increased risk (+6.70); lighting_score reduced risk (-3.55); cctv_coverage_score reduced risk (-1.73); lighting_relevance increased risk (+1.52)
1030,Okhla Ind Area to Sarita Vihar,South East,Late Night,0,40.7289,40.424,Moderate,reduced_activity_context,8.6009,distance_m,6.9375,lighting_score,-3.5077,cctv_coverage_score,-1.7182,lighting_relevance,1.5329,reduced_activity_context increased risk (+8.60); distance_m increased risk (+6.94); lighting_score reduced risk (-3.51); cctv_coverage_score reduced risk (-1.72); lighting_relevance increased risk (+1.53)
1030,Okhla Ind Area to Sarita Vihar,South East,Late Night,1,40.7289,45.424,Moderate,reduced_activity_context,8.6009,distance_m,6.9375,lighting_score,-3.5077,cctv_coverage_score,-1.7182,lighting_relevance,1.5329,reduced_activity_context increased risk (+8.60); distance_m increased risk (+6.94); lighting_score reduced risk (-3.51); cctv_coverage_score reduced risk (-1.72); lighting_relevance increased risk (+1.53)
